	chembl-id	pot.(log,Ki)	pot.(nMol,Ki)	aromatic_smiles	non_stereo_aromatic_smieles	all-chembl-ids	no.-meas.	pref_name	accession	natoms	core	sub	sub_carbon_replacement	arorings	a_acc	a_don	a_heavy	logP(o/w)	RBC	rings	TPSA	vdw_vol	Weight
644	CHEMBL338594	6.66	220.0	CS(=O)(=O)Nc1ccccc1N2CCN(CC2)C(=O)[C@@H](Cc3ccc(cc3)Cl)NC(=O)[C@H]4Cc5ccccc5CN4	CS(=O)(=O)Nc1ccccc1N2CCN(CC2)C(=O)C(Cc3ccc(cc3)Cl)NC(=O)C4Cc5ccccc5CN4	CHEMBL338594	1	Melanocortin receptor 4	P32245	41	O=C(N[C@H](Cc1ccc(Cl)cc1)C(=O)N1CCN([*:1])CC1)[C@H]1Cc2ccccc2CN1	[1*]c1ccccc1NS(C)(=O)=O	Cc1ccccc1NS(C)(=O)=O	1	2	1	12	1.2970001	2	1	46.169998	199.27435	185.24699
645	CHEMBL2113153	6.64	230.0	c1ccc2c(c1)C[C@@H](NC2)C(=O)N[C@H](Cc3ccc(cc3)Cl)C(=O)N4CCN(CC4)c5cccc6c5CC(CC6)NC7CO7	c1ccc2c(c1)CC(NC2)C(=O)NC(Cc3ccc(cc3)Cl)C(=O)N4CCN(CC4)c5cccc6c5CC(CC6)NC7CO7	CHEMBL2113153	1	Melanocortin receptor 4	P32245	44	O=C(N[C@H](Cc1ccc(Cl)cc1)C(=O)N1CCN([*:1])CC1)[C@H]1Cc2ccccc2CN1	[1*]c1cccc2c1CC(NC1CO1)CC2	Cc1cccc2c1CC(NC1CO1)CC2	1	2	1	15	2.3039999	2	3	24.559999	247.93256	203.28499
646	CHEMBL2113022	6.62	240.0	CN1CCN(CC1)Cc2ccccc2N3CCN(CC3)C(=O)[C@@H](Cc4ccc(cc4)Cl)NC(=O)[C@H]5Cc6ccccc6CN5	CN1CCN(CC1)Cc2ccccc2N3CCN(CC3)C(=O)C(Cc4ccc(cc4)Cl)NC(=O)C5Cc6ccccc6CN5	CHEMBL2113022	1	Melanocortin receptor 4	P32245	44	O=C(N[C@H](Cc1ccc(Cl)cc1)C(=O)N1CCN([*:1])CC1)[C@H]1Cc2ccccc2CN1	[1*]c1ccccc1CN1CCN(C)CC1	Cc1ccccc1CN1CCN(C)CC1	1	2	0	15	1.776	2	2	6.48	262.76688	204.317
647	CHEMBL2113145	6.62	240.0	c1ccc2c(c1)C[C@@H](NC2)C(=O)N[C@H](Cc3ccc(cc3)Cl)C(=O)N4CCN(CC4)c5cccc6c5CC(CC6)N	c1ccc2c(c1)CC(NC2)C(=O)NC(Cc3ccc(cc3)Cl)C(=O)N4CCN(CC4)c5cccc6c5CC(CC6)N	CHEMBL2113145	1	Melanocortin receptor 4	P32245	41	O=C(N[C@H](Cc1ccc(Cl)cc1)C(=O)N1CCN([*:1])CC1)[C@H]1Cc2ccccc2CN1	[1*]c1cccc2c1CC(N)CC2	Cc1cccc2c1CC(N)CC2	1	1	1	12	2.0150001	0	2	26.02	205.6613	161.248
648	CHEMBL340355	6.57	270.0	c1ccc2c(c1)C[C@@H](NC2)C(=O)N[C@H](Cc3ccc(cc3)Cl)C(=O)N4CCN(CC4)c5ccccc5Cn6cncn6	c1ccc2c(c1)CC(NC2)C(=O)NC(Cc3ccc(cc3)Cl)C(=O)N4CCN(CC4)c5ccccc5Cn6cncn6	CHEMBL340355	3	Melanocortin receptor 4	P32245	42	O=C(N[C@H](Cc1ccc(Cl)cc1)C(=O)N1CCN([*:1])CC1)[C@H]1Cc2ccccc2CN1	[1*]c1ccccc1Cn1cncn1	Cc1ccccc1Cn1cncn1	2	2	0	13	0.85600001	2	2	30.709999	216.22586	173.21899
649	CHEMBL2113140	6.55	280.0	CN1CCc2cccc(c2C1)N3CCN(CC3)C(=O)[C@@H](Cc4ccc(cc4)Cl)NC(=O)[C@H]5Cc6ccccc6CN5	CN1CCc2cccc(c2C1)N3CCN(CC3)C(=O)C(Cc4ccc(cc4)Cl)NC(=O)C5Cc6ccccc6CN5	CHEMBL2113140	1	Melanocortin receptor 4	P32245	41	O=C(N[C@H](Cc1ccc(Cl)cc1)C(=O)N1CCN([*:1])CC1)[C@H]1Cc2ccccc2CN1	[1*]c1cccc2c1CN(C)CC2	Cc1cccc2c1CN(C)CC2	1	1	0	12	2.1570001	0	2	3.24	210.75987	161.248
650	CHEMBL181277	6.43	370.0	c1ccc2c(c1)C[C@@H](NC2)C(=O)N[C@H](Cc3ccc(cc3)Cl)C(=O)N4CCN(CC4)c5ccccc5CNCCCn6ccnc6	c1ccc2c(c1)CC(NC2)C(=O)NC(Cc3ccc(cc3)Cl)C(=O)N4CCN(CC4)c5ccccc5CNCCCn6ccnc6	CHEMBL181277	1	Melanocortin receptor 4	P32245	46	O=C(N[C@H](Cc1ccc(Cl)cc1)C(=O)N1CCN([*:1])CC1)[C@H]1Cc2ccccc2CN1	[1*]c1ccccc1CNCCCn1ccnc1	Cc1ccccc1CNCCCn1ccnc1	2	2	1	17	2.1670001	6	2	29.85	291.1478	229.327
651	CHEMBL183434	6.42	380.0	c1ccc2c(c1)C[C@@H](NC2)C(=O)N[C@H](Cc3ccc(cc3)Cl)C(=O)N4CCN(CC4)c5ccccc5CN	c1ccc2c(c1)CC(NC2)C(=O)NC(Cc3ccc(cc3)Cl)C(=O)N4CCN(CC4)c5ccccc5CN	CHEMBL183434	3	Melanocortin receptor 4	P32245	38	O=C(N[C@H](Cc1ccc(Cl)cc1)C(=O)N1CCN([*:1])CC1)[C@H]1Cc2ccccc2CN1	[1*]c1ccccc1CN	Cc1ccccc1CN	1	1	1	9	1.4579999	1	1	26.02	158.07326	121.183
652	CHEMBL2113146	6.39	410.0	CC(=O)NC1CCc2cccc(c2C1)N3CCN(CC3)C(=O)[C@@H](Cc4ccc(cc4)Cl)NC(=O)[C@H]5Cc6ccccc6CN5	CC(=O)NC1CCc2cccc(c2C1)N3CCN(CC3)C(=O)C(Cc4ccc(cc4)Cl)NC(=O)C5Cc6ccccc6CN5	CHEMBL2113146	1	Melanocortin receptor 4	P32245	44	O=C(N[C@H](Cc1ccc(Cl)cc1)C(=O)N1CCN([*:1])CC1)[C@H]1Cc2ccccc2CN1	[1*]c1cccc2c1CC(NC(C)=O)CC2	Cc1cccc2c1CC(NC(C)=O)CC2	1	1	1	15	2.184	1	2	29.1	252.34607	203.28499
653	CHEMBL360169	6.31	490.0	c1ccc2c(c1)C[C@@H](NC2)C(=O)N[C@H](Cc3ccc(cc3)Cl)C(=O)N4CCN(CC4)c5ccccc5CNCCC(=O)O	c1ccc2c(c1)CC(NC2)C(=O)NC(Cc3ccc(cc3)Cl)C(=O)N4CCN(CC4)c5ccccc5CNCCC(=O)O	CHEMBL360169	1	Melanocortin receptor 4	P32245	43	O=C(N[C@H](Cc1ccc(Cl)cc1)C(=O)N1CCN([*:1])CC1)[C@H]1Cc2ccccc2CN1	[1*]c1ccccc1CNCCC(=O)O	Cc1ccccc1CNCCC(=O)O	1	3	3	14	1.576	5	1	49.330002	230.36601	193.246
654	CHEMBL2113136	6.3	500.0	CC(=O)N1CCc2cccc(c2C1)N3CCN(CC3)C(=O)[C@@H](Cc4ccc(cc4)Cl)NC(=O)[C@H]5Cc6ccccc6CN5	CC(=O)N1CCc2cccc(c2C1)N3CCN(CC3)C(=O)C(Cc4ccc(cc4)Cl)NC(=O)C5Cc6ccccc6CN5	CHEMBL2113136	1	Melanocortin receptor 4	P32245	43	O=C(N[C@H](Cc1ccc(Cl)cc1)C(=O)N1CCN([*:1])CC1)[C@H]1Cc2ccccc2CN1	[1*]c1cccc2c1CN(C(C)=O)CC2	Cc1cccc2c1CN(C(C)=O)CC2	1	1	0	14	1.73	0	2	20.309999	236.36787	189.258
655	CHEMBL2113147	6.28	530.0	CN(C1CCc2cccc(c2C1)N3CCN(CC3)C(=O)[C@@H](Cc4ccc(cc4)Cl)NC(=O)[C@H]5Cc6ccccc6CN5)S(=O)(=O)C	CN(C1CCc2cccc(c2C1)N3CCN(CC3)C(=O)C(Cc4ccc(cc4)Cl)NC(=O)C5Cc6ccccc6CN5)S(=O)(=O)C	CHEMBL2113147	1	Melanocortin receptor 4	P32245	46	O=C(N[C@H](Cc1ccc(Cl)cc1)C(=O)N1CCN([*:1])CC1)[C@H]1Cc2ccccc2CN1	[1*]c1cccc2c1CC(N(C)S(C)(=O)=O)CC2	Cc1cccc2c1CC(N(C)S(C)(=O)=O)CC2	1	2	0	17	1.6390001	2	2	37.380001	286.46661	253.366
656	CHEMBL2113137	6.22	600.0	CS(=O)(=O)N1CCc2cccc(c2C1)N3CCN(CC3)C(=O)[C@@H](Cc4ccc(cc4)Cl)NC(=O)[C@H]5Cc6ccccc6CN5	CS(=O)(=O)N1CCc2cccc(c2C1)N3CCN(CC3)C(=O)C(Cc4ccc(cc4)Cl)NC(=O)C5Cc6ccccc6CN5	CHEMBL2113137	1	Melanocortin receptor 4	P32245	44	O=C(N[C@H](Cc1ccc(Cl)cc1)C(=O)N1CCN([*:1])CC1)[C@H]1Cc2ccccc2CN1	[1*]c1cccc2c1CN(S(C)(=O)=O)CC2	Cc1cccc2c1CN(S(C)(=O)=O)CC2	1	2	0	15	0.98799998	1	2	37.380001	249.41168	225.312
657	CHEMBL2113142	6.15	700.0	CCN1CCc2c(cccc2N3CCN(CC3)C(=O)[C@@H](Cc4ccc(cc4)Cl)NC(=O)[C@H]5Cc6ccccc6CN5)C1	CCN1CCc2c(cccc2N3CCN(CC3)C(=O)C(Cc4ccc(cc4)Cl)NC(=O)C5Cc6ccccc6CN5)C1	CHEMBL2113142	1	Melanocortin receptor 4	P32245	42	O=C(N[C@H](Cc1ccc(Cl)cc1)C(=O)N1CCN([*:1])CC1)[C@H]1Cc2ccccc2CN1	[1*]c1cccc2c1CCN(CC)C2	Cc1cccc2c1CCN(CC)C2	1	1	0	13	2.4979999	1	2	3.24	229.28735	175.27499
658	CHEMBL2113138	6.02	950.0	CC(C)S(=O)(=O)N1CCc2cccc(c2C1)N3CCN(CC3)C(=O)[C@@H](Cc4ccc(cc4)Cl)NC(=O)[C@H]5Cc6ccccc6CN5	CC(C)S(=O)(=O)N1CCc2cccc(c2C1)N3CCN(CC3)C(=O)C(Cc4ccc(cc4)Cl)NC(=O)C5Cc6ccccc6CN5	CHEMBL2113138	1	Melanocortin receptor 4	P32245	46	O=C(N[C@H](Cc1ccc(Cl)cc1)C(=O)N1CCN([*:1])CC1)[C@H]1Cc2ccccc2CN1	[1*]c1cccc2c1CN(S(=O)(=O)C(C)C)CC2	Cc1cccc2c1CN(S(=O)(=O)C(C)C)CC2	1	2	0	17	2.135	2	2	37.380001	286.46661	253.366
659	CHEMBL2113132	5.8	1600.0	c1ccc2c(c1)C[C@@H](NC2)C(=O)N[C@H](Cc3ccc(cc3)Cl)C(=O)N4CCN(CC4)c5cccc6c5NCCC6	c1ccc2c(c1)CC(NC2)C(=O)NC(Cc3ccc(cc3)Cl)C(=O)N4CCN(CC4)c5cccc6c5NCCC6	CHEMBL2113132	1	Melanocortin receptor 4	P32245	40	O=C(N[C@H](Cc1ccc(Cl)cc1)C(=O)N1CCN([*:1])CC1)[C@H]1Cc2ccccc2CN1	[1*]c1cccc2c1NCCC2	Cc1cccc2c1NCCC2	1	0	1	11	2.197	0	2	12.03	189.68312	147.22099
660	CHEMBL2113134	5.68	2100.0	c1ccc2c(c1)C[C@@H](NC2)C(=O)N[C@H](Cc3ccc(cc3)Cl)C(=O)N4CCN(CC4)c5cccc6c5NCC6	c1ccc2c(c1)CC(NC2)C(=O)NC(Cc3ccc(cc3)Cl)C(=O)N4CCN(CC4)c5cccc6c5NCC6	CHEMBL2113134	1	Melanocortin receptor 4	P32245	39	O=C(N[C@H](Cc1ccc(Cl)cc1)C(=O)N1CCN([*:1])CC1)[C@H]1Cc2ccccc2CN1	[1*]c1cccc2c1NCC2	Cc1cccc2c1NCC2	1	0	1	10	1.755	0	2	12.03	171.15564	133.194
661	CHEMBL405601	5.47	3427.0	CCN(CC)CC(C)N1CCN(CC1)C(=O)[C@@H](Cc2ccc(cc2)Cl)NC(=O)[C@H]3Cc4ccccc4CN3	CCN(CC)CC(C)N1CCN(CC1)C(=O)C(Cc2ccc(cc2)Cl)NC(=O)C3Cc4ccccc4CN3	CHEMBL405601	1	Melanocortin receptor 4	P32245	38	O=C(N[C@H](Cc1ccc(Cl)cc1)C(=O)N1CCN([*:1])CC1)[C@H]1Cc2ccccc2CN1	[1*]C(C)CN(CC)CC	CC(C)CN(CC)CC	0	1	0	9	2.1619999	4	0	3.24	171.1662	129.24699
662	CHEMBL2113143	5.41	3900.0	CS(=O)(=O)N1CCc2c(cccc2N3CCN(CC3)C(=O)[C@@H](Cc4ccc(cc4)Cl)NC(=O)[C@H]5Cc6ccccc6CN5)C1	CS(=O)(=O)N1CCc2c(cccc2N3CCN(CC3)C(=O)C(Cc4ccc(cc4)Cl)NC(=O)C5Cc6ccccc6CN5)C1	CHEMBL2113143	1	Melanocortin receptor 4	P32245	44	O=C(N[C@H](Cc1ccc(Cl)cc1)C(=O)N1CCN([*:1])CC1)[C@H]1Cc2ccccc2CN1	[1*]c1cccc2c1CCN(S(C)(=O)=O)C2	Cc1cccc2c1CCN(S(C)(=O)=O)C2	1	2	0	15	0.98799998	1	2	37.380001	249.41168	225.312
663	CHEMBL2113144	5.38	4200.0	c1ccc2c(c1)C[C@@H](NC2)C(=O)N[C@H](Cc3ccc(cc3)Cl)C(=O)N4CCN(CC4)c5cccc6c5CCCC6	c1ccc2c(c1)CC(NC2)C(=O)NC(Cc3ccc(cc3)Cl)C(=O)N4CCN(CC4)c5cccc6c5CCCC6	CHEMBL2113144	1	Melanocortin receptor 4	P32245	40	O=C(N[C@H](Cc1ccc(Cl)cc1)C(=O)N1CCN([*:1])CC1)[C@H]1Cc2ccccc2CN1	[1*]c1cccc2c1CCCC2	Cc1cccc2c1CCCC2	1	0	0	11	4.1065001	0	2	0.0	195.80783	146.233
664	CHEMBL2113135	5.32	4800.0	c1ccc2c(c1)C[C@@H](NC2)C(=O)N[C@H](Cc3ccc(cc3)Cl)C(=O)N4CCN(CC4)c5cccc6c5[nH]cc6	c1ccc2c(c1)CC(NC2)C(=O)NC(Cc3ccc(cc3)Cl)C(=O)N4CCN(CC4)c5cccc6c5[nH]cc6	CHEMBL2113135	1	Melanocortin receptor 4	P32245	39	O=C(N[C@H](Cc1ccc(Cl)cc1)C(=O)N1CCN([*:1])CC1)[C@H]1Cc2ccccc2CN1	[1*]c1cccc2cc[nH]c12	Cc1cccc2cc[nH]c12	2	0	1	10	2.4059999	0	2	15.79	171.15564	131.17799
665	CHEMBL2113133	5.11	7700.0	CC(=O)N1CCCc2c1c(ccc2)N3CCN(CC3)C(=O)[C@@H](Cc4ccc(cc4)Cl)NC(=O)[C@H]5Cc6ccccc6CN5	CC(=O)N1CCCc2c1c(ccc2)N3CCN(CC3)C(=O)C(Cc4ccc(cc4)Cl)NC(=O)C5Cc6ccccc6CN5	CHEMBL2113133	1	Melanocortin receptor 4	P32245	43	O=C(N[C@H](Cc1ccc(Cl)cc1)C(=O)N1CCN([*:1])CC1)[C@H]1Cc2ccccc2CN1	[1*]c1cccc2c1N(C(C)=O)CCC2	Cc1cccc2c1N(C(C)=O)CCC2	1	1	0	14	2.0380001	0	2	20.309999	236.36787	189.258
